"design_set","design","omega_sq_regime","effect_size","shift_scale","omega_sq","group_mean_offsets","sd_per_group","n_vector","n_per_group","distribution","panel","skew","excess_kurtosis","fisher_power","welch_power","mean_power","rank_power","sw_power","gate_power","fisher_mc_se","welch_mc_se","mean_mc_se","rank_mc_se","sw_mc_se","gate_mc_se","route_fisher_probability","route_welch_probability","route_rank_probability"
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","30, 30, 30, 30",30,"F.P.",2,0,6,0.19582,0.14546,0.15514,0.23226,0.23216,0.23276,0.00177468040841161,0.00157671423155878,0.00161908357041877,0.00188846653346042,0.0018881829063944,0.00188988244290485,0.01186,0.02678,0.96136
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","30, 30, 30, 30",30,"F.P.",3,0.5,1,0.18112,0.12876,0.13196,0.13672,0.13906,0.14048,0.00172229814840521,0.00149787090498481,0.00151358223033967,0.00153640907052777,0.00154739986041101,0.00155399723037076,0.02864,0.33526,0.6361
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","30, 30, 30, 30",30,"F.P.",4,1,1.6,0.17552,0.1216,0.12352,0.12216,0.12468,0.12496,0.00170125089037449,0.00146159802955532,0.00147148095196642,0.00146449263842465,0.0014773956653517,0.00147881708402358,0.0045,0.07842,0.91708
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","30, 30, 30, 30",30,"F.P.",5,2,6.6,0.17118,0.12492,0.12558,0.18176,0.18176,0.18176,0.00168450234550148,0.0014786141727983,0.00148195589408052,0.00172466403916821,0.00172466403916821,0.00172466403916821,0,0.00014,0.99986
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 50, 50, 50",50,"normal",1,0,0,0.28216,0.20454,0.2046,0.23238,0.22912,0.22912,0.00201268842298057,0.00180390348078826,0.00180409999722853,0.00188880668995003,0.0018794894285417,0.0018794894285417,0.00054,0.61462,0.38484
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 50, 50, 50",50,"F.P.",2,0,6,0.29274,0.22212,0.22426,0.37282,0.37284,0.37286,0.00203491175435202,0.0018589389747918,0.00186530132900827,0.00216252282115126,0.00216254634354966,0.0021625698619929,2e-04,0.00196,0.99784
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 50, 50, 50",50,"F.P.",3,0.5,1,0.27792,0.20216,0.20242,0.20498,0.20638,0.20646,0.00200339947888583,0.00179605865383066,0.00179692038554856,0.00180534317845666,0.00180990218299222,0.00181016169664481,0.00076,0.15254,0.8467
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 50, 50, 50",50,"F.P.",4,1,1.6,0.27082,0.19314,0.19322,0.17524,0.17546,0.17546,0.00198734258546432,0.00176542878870828,0.00176570683636894,0.00170018200437483,0.00170102197751822,0.00170102197751822,2e-05,0.0075,0.99248
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 50, 50, 50",50,"F.P.",5,2,6.6,0.26968,0.1953,0.19552,0.28148,0.28148,0.28148,0.0019847050037726,0.00177289542838826,0.00177365120359106,0.002011213611728,0.002011213611728,0.002011213611728,0,0,1
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"normal",1,0,0,0.50214,0.39304,0.39304,0.42936,0.42758,0.42758,0.00223604749681218,0.00218430564894202,0.00218430564894202,0.00221363949368455,0.0022124888411018,0.0022124888411018,0,0.33426,0.66574
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"F.P.",2,0,6,0.50836,0.41024,0.41026,0.6581,0.6581,0.6581,0.0022357553998593,0.0021997415411816,0.00219975786122018,0.00212134103811716,0.00212134103811716,0.00212134103811716,0,0,1
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"F.P.",3,0.5,1,0.49836,0.38972,0.38972,0.36442,0.36456,0.36456,0.00223605594921057,0.00218100124529997,0.00218100124529997,0.00215229209727676,0.00215246838025556,0.00215246838025556,0,0.01206,0.98794
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"F.P.",4,1,1.6,0.49546,0.39086,0.39086,0.3103,0.3103,0.3103,0.00223597579772233,0.00218214784283742,0.00218214784283742,0.00206888332198798,0.00206888332198798,0.00206888332198798,0,2e-05,0.99998
"brunner","balanced n, unequal SD","het","one-point alternative: last group shifted by 0.50",1,0.0110935023771791,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","100, 100, 100, 100",100,"F.P.",5,2,6.6,0.49382,0.3935,0.3935,0.51502,0.51502,0.51502,0.00223589716937072,0.00218475513502086,0.00218475513502086,0.00223505883412495,0.00223505883412495,0.00223505883412495,0,0,1
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"normal",1,0,0,0.0584,0.07692,0.07114,0.05726,0.07782,0.07362,0.00104870815768735,0.00119166533557035,0.00114960080375755,0.00103905045498282,0.00119803211643094,0.00116790492421258,0.70194,0.21748,0.08058
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"F.P.",2,0,6,0.06288,0.07218,0.06764,0.08314,0.08488,0.088,0.00108559758290077,0.00115732491202773,0.001123074622632,0.00123472863739366,0.00124639789473506,0.00126693330526907,0.39642,0.07692,0.52666
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"F.P.",3,0.5,1,0.05506,0.07808,0.0686,0.05566,0.07652,0.0722,0.00102008231432566,0.00119986260546781,0.00113043389899631,0.00102529960889488,0.00118882033629981,0.00115747276425841,0.5978,0.17686,0.22534
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"F.P.",4,1,1.6,0.04982,0.0794,0.06662,0.05054,0.07344,0.06874,0.000973015596997294,0.00120909586055035,0.00111518407090489,0.000979650023222579,0.00116658961421744,0.00113150176668002,0.39084,0.16516,0.444
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","5, 8, 12, 15",10,"F.P.",5,2,6.6,0.04966,0.08282,0.0675,0.06334,0.0724,0.07224,0.000971533678263394,0.001232565191785,0.00112199598929764,0.00108929375652301,0.00115894986949393,0.00115776839134604,0.06958,0.05992,0.8705
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"normal",1,0,0,0.0974,0.11688,0.11582,0.097,0.11938,0.11926,0.00132599577676552,0.00143679550110654,0.00143112352786194,0.00132356337211333,0.00145002355567073,0.00144939333791763,0.36756,0.52184,0.1106
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"F.P.",2,0,6,0.10288,0.12216,0.11254,0.15214,0.15516,0.15528,0.00135864421832943,0.00146449263842465,0.00141332762231551,0.0016061968770982,0.00161916876452086,0.00161967973130493,0.11302,0.05468,0.8323
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"F.P.",3,0.5,1,0.0954,0.12072,0.11708,0.09132,0.1112,0.11076,0.00131376436243339,0.00145702904295007,0.00143786142308638,0.00128825973778582,0.00140594850545815,0.00140351147056232,0.27242,0.3181,0.40948
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"F.P.",4,1,1.6,0.09216,0.12738,0.12338,0.0804,0.096,0.0953,0.00129357283830482,0.00149100191549173,0.00147076426119212,0.00121602499974302,0.00131745208641529,0.00131314820184167,0.08052,0.14024,0.77924
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","10, 16, 24, 30",20,"F.P.",5,2,6.6,0.08486,0.13508,0.12712,0.10402,0.1045,0.10448,0.00124626466210031,0.0015286163259628,0.00148970134993562,0.00136528267842231,0.00136806249857234,0.00136794685276878,0.00074,0.00262,0.99664
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"normal",1,0,0,0.14428,0.16692,0.16666,0.14372,0.1699,0.1695,0.00157138971359749,0.00166767930730102,0.00166663999951999,0.00156885028986197,0.00167948795768234,0.00167791388336827,0.13932,0.72536,0.13532
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"F.P.",2,0,6,0.15302,0.18052,0.16914,0.23718,0.23866,0.23888,0.00160999925217374,0.00172007284496907,0.00167649432089703,0.00190223893136483,0.00190631269418215,0.00190691554925749,0.0258,0.02734,0.94686
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"F.P.",3,0.5,1,0.13964,0.16812,0.1672,0.12826,0.14632,0.14658,0.00155010109605793,0.00167245726761553,0.00166879693192431,0.00149538872805702,0.00158057241276697,0.00158173514597103,0.09654,0.3419,0.56156
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"F.P.",4,1,1.6,0.133,0.1718,0.17212,0.10764,0.11426,0.11446,0.00151862437752066,0.00168691884807776,0.00168816294000313,0.00138602763608811,0.00142270624093662,0.00142379007160466,0.0117,0.06032,0.92798
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","15, 24, 36, 45",30,"F.P.",5,2,6.6,0.1284,0.1872,0.18508,0.15254,0.15254,0.15254,0.00149608448959275,0.00174445498652158,0.00173680968214713,0.00160792753816831,0.00160792753816831,0.00160792753816831,0,2e-05,0.99998
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"normal",1,0,0,0.2401,0.26324,0.26318,0.23324,0.26578,0.26572,0.00191024600509987,0.00196949080932103,0.0019693465291817,0.00189123823142406,0.00197555557552806,0.00197541328131609,0.01062,0.80076,0.18862
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"F.P.",2,0,6,0.24912,0.27786,0.27426,0.3958,0.39582,0.39584,0.00193421418462382,0.00200326643460125,0.0019952015056129,0.00218697215345784,0.00218699120985888,0.00218701026243591,0.00064,0.00306,0.9963
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"F.P.",3,0.5,1,0.23222,0.26548,0.2658,0.20058,0.21466,0.21484,0.00188835310045553,0.00197484363735461,0.00197560299655573,0.00179079682599674,0.00183619761681579,0.00183675678520592,0.0071,0.2261,0.7668
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"F.P.",4,1,1.6,0.2335,0.27344,0.27366,0.17196,0.17266,0.17266,0.00189197119428389,0.00199334174892315,0.00199384154034367,0.00168754116038691,0.00169025752120794,0.00169025752120794,0.00014,0.00522,0.99464
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","25, 40, 60, 75",50,"F.P.",5,2,6.6,0.22828,0.29046,0.2907,0.25212,0.25212,0.25212,0.00187706282047245,0.00203023638229641,0.00203073144457853,0.00194193463123762,0.00194193463123762,0.00194193463123762,0,0,1
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"normal",1,0,0,0.48574,0.50578,0.50578,0.46366,0.5011,0.5011,0.0022351583943873,0.00223591856560117,0.00223591856560117,0.00223015427448417,0.00223606256620874,0.00223606256620874,0,0.66896,0.33104
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"F.P.",2,0,6,0.49538,0.52354,0.52336,0.72518,0.72518,0.72518,0.00223597252040359,0.00223358845090137,0.00223362624626413,0.00199646671697777,0.00199646671697777,0.00199646671697777,0,2e-05,0.99998
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"F.P.",3,0.5,1,0.48782,0.52014,0.52014,0.40764,0.41086,0.41086,0.00223540442694381,0.0022342532551168,0.0022342532551168,0.00219758790677415,0.00220024571536908,0.00220024571536908,0,0.03318,0.96682
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"F.P.",4,1,1.6,0.4825,0.5206,0.5206,0.3341,0.3341,0.3341,0.00223469796616903,0.00223416937585314,0.00223416937585314,0.00210939417843133,0.00210939417843133,0.00210939417843133,0,0,1
"brunner","unbalanced n, larger n with larger SD","het","one-point alternative: last group shifted by 0.50",1,0.0147783251231527,"0.00, 0.00, 0.00, 0.50","1.0000, 1.4142, 2.0000, 2.2361","50, 80, 120, 150",100,"F.P.",5,2,6.6,0.48756,0.54932,0.54924,0.50204,0.50204,0.50204,0.00223537579122616,0.00222516308436034,0.00222519851878434,0.00223604936618135,0.00223604936618135,0.00223604936618135,0,0,1
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"normal",1,0,0,0.1916,0.1189,0.15866,0.15074,0.12844,0.1655,0.00176005363554637,0.00144749984455958,0.0016339339301208,0.00160010907378216,0.00149628317106088,0.00166198525865905,0.39512,0.46488,0.14
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"F.P.",2,0,6,0.1921,0.11996,0.15264,0.19828,0.17502,0.19856,0.00176180356453266,0.00145306296078319,0.00160835960158169,0.00178305940226342,0.00169934104640593,0.00178400631389017,0.27576,0.16804,0.5562
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"F.P.",3,0.5,1,0.20042,0.14222,0.17788,0.18328,0.16218,0.19446,0.00179026156524682,0.00156200814082386,0.00171019709741304,0.00173025108929311,0.00164850021292082,0.00177000174237202,0.35786,0.36914,0.273
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"F.P.",4,1,1.6,0.20596,0.18114,0.20268,0.2279,0.21768,0.23642,0.00180853796421308,0.00172237220367724,0.0017977809521741,0.00187596156677049,0.00184551032291884,0.0019001346457554,0.25088,0.319,0.43012
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","5, 8, 12, 15",10,"F.P.",5,2,6.6,0.22686,0.27762,0.26746,0.3808,0.37986,0.38216,0.00187293641322924,0.00200273380957131,0.00197952089354975,0.0021715955424526,0.00217055928460846,0.00217307954019175,0.05628,0.11064,0.83308
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"normal",1,0,0,0.26112,0.2202,0.22972,0.24034,0.23862,0.2463,0.00196436425135462,0.00185317004076798,0.00188121621085935,0.00191089865979334,0.00190620300912573,0.00192684358472607,0.12018,0.63528,0.24454
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"F.P.",2,0,6,0.27242,0.24734,0.25806,0.36186,0.3584,0.3616,0.00199101654237226,0.00192957469096172,0.00195685991527242,0.00214903392434833,0.00214452530878048,0.00214869932750024,0.05826,0.07974,0.862
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"F.P.",3,0.5,1,0.27412,0.25552,0.26408,0.31982,0.31314,0.31918,0.00199488458613525,0.00195053597557184,0.0019715057879702,0.00208583397038211,0.00207404599948989,0.00208472601365263,0.10494,0.3865,0.50856
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"F.P.",4,1,1.6,0.28386,0.2957,0.30058,0.41858,0.41724,0.41854,0.0020163506659309,0.0020408895609513,0.00205052024423072,0.00220622203597009,0.00220522462529331,0.00220619250474658,0.04072,0.1969,0.76238
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","10, 16, 24, 30",20,"F.P.",5,2,6.6,0.3083,0.38708,0.37798,0.6826,0.68266,0.68266,0.00206519301761361,0.00217829783822139,0.00216846083478582,0.00208162071473167,0.00208151543064182,0.00208151543064182,0.00052,0.00618,0.9933
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"normal",1,0,0,0.34014,0.3383,0.34022,0.33884,0.35242,0.3541,0.00211870139661067,0.00211590694502381,0.00211882208597135,0.00211673075472531,0.00213644631853927,0.00213875286089814,0.0292,0.63148,0.33932
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"F.P.",2,0,6,0.35568,0.3744,0.37546,0.52144,0.52134,0.52178,0.00214089578261063,0.00216436891494957,0.00216559362946976,0.0022340113088344,0.002234030458163,0.00223394553022226,0.01136,0.0273,0.96134
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"F.P.",3,0.5,1,0.35272,0.37182,0.37312,0.45754,0.45842,0.4591,0.00213686032112537,0.00216134165554639,0.00216287524189446,0.00222799079172244,0.00222832270373929,0.00222857438736067,0.02498,0.3004,0.67462
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"F.P.",4,1,1.6,0.35804,0.40098,0.40112,0.5863,0.58612,0.58622,0.00214404924570309,0.00219178027913384,0.00219190668414511,0.00220250906922083,0.00220264997491658,0.00220257173140854,0.00454,0.0796,0.91586
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","15, 24, 36, 45",30,"F.P.",5,2,6.6,0.38298,0.485,0.47996,0.86062,0.86062,0.86062,0.00217396559126404,0.00223506152040609,0.00223427123868164,0.00154889131703938,0.00154889131703938,0.00154889131703938,0,2e-04,0.9998
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"normal",1,0,0,0.5031,0.56002,0.56006,0.52686,0.55508,0.5551,0.00223602499986024,0.0022198990950041,0.00221987745787915,0.00223283918095325,0.0022224589697,0.00222244905453421,0.00092,0.49398,0.5051
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"F.P.",2,0,6,0.51626,0.58912,0.58822,0.75954,0.75952,0.75952,0.00223488528743647,0.0022002619189542,0.00220098719487415,0.00191122467753009,0.00191127899376308,0.00191127899376308,0.00016,0.0015,0.99834
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"F.P.",3,0.5,1,0.50958,0.5883,0.58826,0.68928,0.69158,0.69164,0.00223565750328623,0.00220092303363839,0.00220095512175964,0.0020696525389543,0.0020654157140876,0.00206530438628305,0.00072,0.1222,0.87708
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"F.P.",4,1,1.6,0.5131,0.60524,0.60524,0.82716,0.82746,0.82746,0.00223530038249896,0.00218597594863256,0.00218597594863256,0.00169095437194503,0.00168979258135429,0.00168979258135429,0,0.00866,0.99134
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","25, 40, 60, 75",50,"F.P.",5,2,6.6,0.53256,0.65626,0.65564,0.9814,0.9814,0.9814,0.00223132178943334,0.0021240659707269,0.00212497618998426,0.000604219165535155,0.000604219165535155,0.000604219165535155,0,0,1
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"normal",1,0,0,0.81894,0.88772,0.88772,0.84754,0.85816,0.85816,0.00172207593560795,0.00141190085770921,0.00141190085770921,0.00160758171425281,0.00156026545433782,0.00156026545433782,0,0.20118,0.79882
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"F.P.",2,0,6,0.81578,0.89058,0.89058,0.9768,0.9768,0.9768,0.00173368389044831,0.0013960463000918,0.0013960463000918,0.000673227450420733,0.000673227450420733,0.000673227450420733,0,0,1
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"F.P.",3,0.5,1,0.81844,0.89364,0.89364,0.95108,0.95126,0.95126,0.00172392555755752,0.00137874979891204,0.00137874979891204,0.000964643287438419,0.000962958071776752,0.000962958071776752,0,0.00694,0.99306
"brunner","unbalanced n, larger n with smaller SD","het","one-point alternative: last group shifted by 0.50",1,0.0339622641509434,"0.00, 0.00, 0.00, 0.50","2.2361, 2.0000, 1.4142, 1.0000","50, 80, 120, 150",100,"F.P.",4,1,1.6,0.81268,0.89562,0.89562,0.98872,0.98872,0.98872,0.00174488519736973,0.0013673683892792,0.0013673683892792,0.000472287234635872,0.000472287234635872,0.000472287234635872,0,0,1
